binary,function,tokens,label
race_safe_0_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_0_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_0_x86_O2,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_0_x86_O2,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_0_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_0_x86_O3,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_0_x86_O3,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_1_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_1_x86_O0,main,push_reg mov_reg_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join lea_reg_mem mov_reg_reg call_pthread_mutex_destroy mov_reg_imm leave ret,0
race_safe_1_x86_O0,inc,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_imm jmp_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock mov_reg_mem add_reg_imm mov_mem_reg lea_reg_mem mov_reg_reg call_pthread_mutex_unlock add_mem_imm cmp_mem_imm jle_imm mov_reg_imm leave ret,0
race_safe_1_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_1_x86_O1,main,push_reg push_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_reg mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_imm mov_reg_mem call_pthread_join mov_reg_imm mov_reg_mem call_pthread_join mov_reg_reg call_pthread_mutex_destroy mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_1_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_1_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_1_x86_O2,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_1_x86_O2,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_1_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_1_x86_O3,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_1_x86_O3,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_2_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_2_x86_O0,main,push_reg mov_reg_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join lea_reg_mem mov_reg_reg call_pthread_mutex_destroy mov_reg_imm leave ret,0
race_safe_2_x86_O0,inc,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_imm jmp_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock mov_reg_mem add_reg_imm mov_mem_reg lea_reg_mem mov_reg_reg call_pthread_mutex_unlock add_mem_imm cmp_mem_imm jle_imm mov_reg_imm leave ret,0
race_safe_2_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_2_x86_O1,main,push_reg push_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_reg mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_imm mov_reg_mem call_pthread_join mov_reg_imm mov_reg_mem call_pthread_join mov_reg_reg call_pthread_mutex_destroy mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_2_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_2_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_2_x86_O2,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_2_x86_O2,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_2_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_2_x86_O3,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_2_x86_O3,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_3_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_3_x86_O0,main,push_reg mov_reg_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join lea_reg_mem mov_reg_reg call_pthread_mutex_destroy mov_reg_imm leave ret,0
race_safe_3_x86_O0,inc,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_imm jmp_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock mov_reg_mem add_reg_imm mov_mem_reg lea_reg_mem mov_reg_reg call_pthread_mutex_unlock add_mem_imm cmp_mem_imm jle_imm mov_reg_imm leave ret,0
race_safe_3_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_3_x86_O1,main,push_reg push_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_reg mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_imm mov_reg_mem call_pthread_join mov_reg_imm mov_reg_mem call_pthread_join mov_reg_reg call_pthread_mutex_destroy mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_3_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_3_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_3_x86_O2,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_3_x86_O2,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_3_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_3_x86_O3,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_3_x86_O3,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_4_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_4_x86_O0,main,push_reg mov_reg_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join lea_reg_mem mov_reg_reg call_pthread_mutex_destroy mov_reg_imm leave ret,0
race_safe_4_x86_O0,inc,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_imm jmp_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock mov_reg_mem add_reg_imm mov_mem_reg lea_reg_mem mov_reg_reg call_pthread_mutex_unlock add_mem_imm cmp_mem_imm jle_imm mov_reg_imm leave ret,0
race_safe_4_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_4_x86_O1,main,push_reg push_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_reg mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_imm mov_reg_mem call_pthread_join mov_reg_imm mov_reg_mem call_pthread_join mov_reg_reg call_pthread_mutex_destroy mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_4_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_4_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_4_x86_O2,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_4_x86_O2,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_4_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_4_x86_O3,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_4_x86_O3,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_5_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_5_x86_O0,main,push_reg mov_reg_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join lea_reg_mem mov_reg_reg call_pthread_mutex_destroy mov_reg_imm leave ret,0
race_safe_5_x86_O0,inc,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_imm jmp_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock mov_reg_mem add_reg_imm mov_mem_reg lea_reg_mem mov_reg_reg call_pthread_mutex_unlock add_mem_imm cmp_mem_imm jle_imm mov_reg_imm leave ret,0
race_safe_5_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_5_x86_O1,main,push_reg push_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_reg mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_imm mov_reg_mem call_pthread_join mov_reg_imm mov_reg_mem call_pthread_join mov_reg_reg call_pthread_mutex_destroy mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_5_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_5_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_5_x86_O2,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_5_x86_O2,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_5_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_5_x86_O3,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_5_x86_O3,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_6_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_6_x86_O0,main,push_reg mov_reg_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join lea_reg_mem mov_reg_reg call_pthread_mutex_destroy mov_reg_imm leave ret,0
race_safe_6_x86_O0,inc,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_imm jmp_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock mov_reg_mem add_reg_imm mov_mem_reg lea_reg_mem mov_reg_reg call_pthread_mutex_unlock add_mem_imm cmp_mem_imm jle_imm mov_reg_imm leave ret,0
race_safe_6_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_6_x86_O1,main,push_reg push_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_reg mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_imm mov_reg_mem call_pthread_join mov_reg_imm mov_reg_mem call_pthread_join mov_reg_reg call_pthread_mutex_destroy mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_6_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_6_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_6_x86_O2,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_6_x86_O2,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_6_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_6_x86_O3,main,sub_reg_imm xor_reg_reg lea_reg_mem call_pthread_mutex_init mov_reg_reg xor_reg_reg xor_reg_reg lea_reg_mem call_pthread_create xor_reg_reg lea_reg_mem xor_reg_reg lea_reg_mem call_pthread_create mov_reg_mem xor_reg_reg call_pthread_join mov_reg_mem xor_reg_reg call_pthread_join lea_reg_mem call_pthread_mutex_destroy xor_reg_reg add_reg_imm ret,0
race_safe_6_x86_O3,inc,push_reg mov_reg_imm nop_mem lea_reg_mem call_pthread_mutex_lock lea_reg_mem add_mem_imm call_pthread_mutex_unlock sub_reg_imm jne_imm xor_reg_reg pop_reg ret,0
race_safe_7_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_7_x86_O0,main,push_reg mov_reg_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_imm mov_reg_reg call_pthread_create mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join mov_reg_mem mov_reg_imm mov_reg_reg call_pthread_join lea_reg_mem mov_reg_reg call_pthread_mutex_destroy mov_reg_imm leave ret,0
race_safe_7_x86_O0,inc,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_imm jmp_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock mov_reg_mem add_reg_imm mov_mem_reg lea_reg_mem mov_reg_reg call_pthread_mutex_unlock add_mem_imm cmp_mem_imm jle_imm mov_reg_imm leave ret,0
race_safe_7_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
race_safe_7_x86_O1,main,push_reg push_reg sub_reg_imm lea_reg_mem mov_reg_imm mov_reg_reg call_pthread_mutex_init lea_reg_mem lea_reg_mem mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_reg mov_reg_imm mov_reg_reg mov_reg_imm call_pthread_create mov_reg_imm mov_reg_mem call_pthread_join mov_reg_imm mov_reg_mem call_pthread_join mov_reg_reg call_pthread_mutex_destroy mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
race_safe_7_x86_O1,inc,push_reg push_reg sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_reg call_pthread_mutex_lock add_mem_imm mov_reg_reg call_pthread_mutex_unlock sub_reg_imm jne_imm mov_reg_imm add_reg_imm pop_reg pop_reg ret,0
